f-lig-chi-0,f-lig-chi-1,f-lig-chi-2,f-lig-chi-3,f-lig-Z-0,f-lig-Z-1,f-lig-Z-2,f-lig-Z-3,f-lig-I-0,f-lig-I-1,f-lig-I-2,f-lig-I-3,f-lig-T-0,f-lig-T-1,f-lig-T-2,f-lig-T-3,f-lig-S-0,f-lig-S-1,f-lig-S-2,f-lig-S-3,name
487.2588,1050.4470000000008,1717.0808000000004,2258.893999999999,2118.0,4704.0,7280.0,8564.0,74.0,162.0,264.0,360.0,426.0,1098.0,1688.0,2072.0,33.3626,82.00499999999997,128.44879999999995,161.45039999999997,TBAPy_Ti_Andres
487.2588,1050.4470000000008,1717.0808000000006,2258.894,2118.0,4704.0,7280.0,8564.0,74.0,162.0,264.0,360.0,426.0,1098.0,1688.0,2072.0,33.36260000000001,82.00499999999998,128.44879999999992,161.45039999999997,TBAPy_Ti_Andres
487.2587999999999,1050.447000000001,1717.0808000000006,2258.8939999999984,2118.0,4704.0,7280.0,8564.0,74.0,162.0,264.0,360.0,426.0,1098.0,1688.0,2072.0,33.362600000000015,82.00500000000001,128.44879999999995,161.4503999999999,TBAPy_Ti_Andres
487.2588,1050.4470000000008,1717.0808000000006,2258.894,2118.0,4704.0,7280.0,8564.0,74.0,162.0,264.0,360.0,426.0,1098.0,1688.0,2072.0,33.3626,82.00499999999998,128.44879999999995,161.45039999999997,TBAPy_Ti_Andres
144.0441,255.969,399.6456,462.2129999999999,711.0,1260.0,1896.0,1944.0,18.0,36.0,54.0,66.0,90.0,216.0,294.0,306.0,8.944199999999999,19.126800000000006,27.591000000000005,31.000200000000007,HKUST-1
144.0441,255.96899999999997,399.6456,462.2129999999999,711.0,1260.0,1896.0,1944.0,18.0,36.0,54.0,66.0,90.0,216.0,294.0,306.0,8.944199999999999,19.126800000000003,27.591,31.00020000000001,HKUST-1
144.0441,255.96899999999997,399.6455999999999,462.2129999999999,711.0,1260.0,1896.0,1944.0,18.0,36.0,54.0,66.0,90.0,216.0,294.0,306.0,8.9442,19.126800000000006,27.591,31.00020000000001,HKUST-1
144.0441,255.96899999999997,399.6456,462.2129999999999,711.0,1260.0,1896.0,1944.0,18.0,36.0,54.0,66.0,90.0,216.0,294.0,306.0,8.944199999999999,19.126800000000003,27.591,31.000200000000003,HKUST-1
144.0441,255.969,399.6456,462.2129999999999,711.0,1260.0,1896.0,1944.0,18.0,36.0,54.0,66.0,90.0,216.0,294.0,306.0,8.944199999999999,19.126800000000006,27.591,31.000200000000007,HKUST-1
144.0441,255.96899999999997,399.6456,462.2129999999999,711.0,1260.0,1896.0,1944.0,18.0,36.0,54.0,66.0,90.0,216.0,294.0,306.0,8.944199999999999,19.126800000000003,27.591,31.000200000000003,HKUST-1
144.0441,255.96899999999997,399.6456,462.2129999999999,711.0,1260.0,1896.0,1944.0,18.0,36.0,54.0,66.0,90.0,216.0,294.0,306.0,8.9442,19.126800000000006,27.591,31.000200000000007,HKUST-1
144.0441,255.969,399.6456,462.2129999999999,711.0,1260.0,1896.0,1944.0,18.0,36.0,54.0,66.0,90.0,216.0,294.0,306.0,8.944199999999999,19.126800000000006,27.591,31.000200000000014,HKUST-1
144.0441,255.969,399.64559999999994,462.2129999999999,711.0,1260.0,1896.0,1944.0,18.0,36.0,54.0,66.0,90.0,216.0,294.0,306.0,8.944199999999999,19.126800000000006,27.591000000000005,31.000200000000007,HKUST-1
144.0441,255.96899999999994,399.64559999999994,462.2129999999999,711.0,1260.0,1896.0,1944.0,18.0,36.0,54.0,66.0,90.0,216.0,294.0,306.0,8.944199999999999,19.126800000000003,27.591,31.00020000000001,HKUST-1
144.0441,255.96899999999994,399.6455999999999,462.21299999999985,711.0,1260.0,1896.0,1944.0,18.0,36.0,54.0,66.0,90.0,216.0,294.0,306.0,8.9442,19.126800000000006,27.591,31.00020000000001,HKUST-1
144.0441,255.96899999999994,399.64559999999994,462.2129999999999,711.0,1260.0,1896.0,1944.0,18.0,36.0,54.0,66.0,90.0,216.0,294.0,306.0,8.944199999999999,19.126800000000003,27.591,31.000200000000003,HKUST-1
144.0441,255.969,399.64559999999994,462.2129999999999,711.0,1260.0,1896.0,1944.0,18.0,36.0,54.0,66.0,90.0,216.0,294.0,306.0,8.944199999999999,19.126800000000006,27.591,31.000200000000007,HKUST-1
144.0441,255.96899999999994,399.64559999999994,462.2129999999999,711.0,1260.0,1896.0,1944.0,18.0,36.0,54.0,66.0,90.0,216.0,294.0,306.0,8.944199999999999,19.126800000000003,27.591,31.000200000000003,HKUST-1
144.04410000000001,255.96899999999994,399.64559999999994,462.2129999999999,711.0,1260.0,1896.0,1944.0,18.0,36.0,54.0,66.0,90.0,216.0,294.0,306.0,8.9442,19.126800000000006,27.590999999999998,31.000200000000007,HKUST-1
144.04410000000001,255.96899999999997,399.64559999999994,462.21299999999985,711.0,1260.0,1896.0,1944.0,18.0,36.0,54.0,66.0,90.0,216.0,294.0,306.0,8.944199999999999,19.126800000000006,27.591,31.000200000000014,HKUST-1
